Año;Mes;Precipitaciones;ISSP
2010;7;0.253681;0.155056313
2010;8;24.3468;0.352898065
2010;9;17.6237;0.384005677
2010;10;87.6178;0.780906132
2010;11;106.237;1.328615526
2010;12;248.449;3.179797202
2011;1;52.426;3.220708329
2011;2;71.4847;3.418444002
2011;3;54.8813;3.623281521
2011;4;90.0337;3.995596115
2011;5;50.0038;4.100216884
2011;6;22.2149;4.167854174
2011;7;0.417655;0.156631157
2011;8;1.68182;0.136793289
2011;9;16.4564;0.156689886
2011;10;45.9423;0.153329367
2011;11;89.2365;0.537762095
2011;12;11.192;-0.254878961
2012;1;18.2257;-0.542435289
2012;2;4.90949;-0.984103065
2012;3;14.5144;-1.166958428
2012;4;67.0999;-1.014905262
2012;5;42.9025;-0.978486993
2012;6;0.707747;-1.117409288
2012;7;0.458575;-1.132994644
2012;8;0.431135;-1.164844374
2012;9;71.0841;-0.62029093
2012;10;101.894;-0.086278605
2012;11;178.047;1.151110351
2012;12;39.4876;0.016878413
2013;1;81.1794;0.333943729
2013;2;76.7556;0.582302323
2013;3;223.804;2.409511848
2013;4;45.7617;0.119725761
2013;5;29.5519;0.027921833
2013;6;2.6198;-0.09263667
2013;7;2.64038;-0.087267475
2013;8;23.3397;0.100901859
2013;9;26.0653;0.213084516
2013;10;38.3734;0.096555562
2013;11;12.0885;-0.259958637
2013;12;84.1332;0.013096748
2014;1;89.7021;0.412016012
2014;2;93.4807;0.821006269
2014;3;45.2425;0.933270562
2014;4;48.7579;0.148501947
2014;5;12.9227;-0.103012597
2014;6;11.0761;-0.142354874
2014;7;0.600289;-0.156579176
2014;8;0.0370788;-0.192213512
2014;9;47.668;0.127446386
2014;10;58.8935;0.248472135
2014;11;140.035;1.120785203
2014;12;27.9039;-0.094374075
2015;1;53.64634251;-0.041742501
2015;2;29.88472344;-0.243542458
2015;3;42.34058545;-0.159148812
2015;4;46.53936628;-0.204563685
2015;5;5.11135082;-0.531100202
2015;6;6.897412837;-0.61057554
2015;7;0.821944118;-0.622671016
2015;8;3.31342082;-0.626838619
2015;9;25.71279787;-0.518041472
2015;10;82.05654867;-0.174552539
2015;11;42.93720107;-0.234788801
2015;12;9.422548523;-0.679271494
2016;1;57.9308106;-0.585490915
2016;2;60.19071707;-0.496225221
2016;3;28.44824645;-0.545256756
2016;4;85.59643796;-0.215558635
2016;5;100.8693396;0.377586337
2016;6;1.228520572;0.03868885
2016;7;2.590349139;0.043577537
2016;8;3.70798807;0.043199448
2016;9;6.205314473;-0.03535771
2016;10;72.08994689;0.212409715
2016;11;113.2299603;0.82728109
2016;12;58.62329394;0.855333539
2017;1;18.40451493;-0.113229431
2017;2;51.81103162;-0.104444141
2017;3;64.38990349;0.191716167
2017;4;42.29568618;0.086437376
2017;5;28.34205808;-0.016986148
2017;6;4.34974722;-0.120929845
2017;7;1.729188546;-0.12431194
2017;8;11.49920231;-0.049861437
2017;9;0.198193759;-0.186112347
2017;10;36.67980479;-0.278431976
2017;11;63.13011102;-0.144730942
2017;12;46.90349208;-0.229238133
2018;1;49.4390984;-0.217013888
2018;2;47.06948086;-0.253767529
2018;3;234.0547977;1.671892987
2018;4;72.63613293;1.877117392
2018;5;36.7689781;0.150120048
2018;6;10.40786319;0.104359874
2018;7;0.008439598;0.084451315
2018;8;8.718039714;0.132190901
2018;9;27.81344229;0.261163114
2018;10;93.139138;0.711091754
2018;11;95.01672149;1.151039043
2018;12;11.76168703;-0.249407557
2019;1;42.89477553;-0.300036477
2019;2;7.645305947;-0.715428854
2019;3;19.9082757;-0.84648021
2019;4;88.66516127;-0.487309373
2019;5;1.233252644;-0.851092026
2019;6;0.397773265;-0.992991379
2019;7;0.395086445;-1.009186494
2019;8;5.51727608;-0.992187769
2019;9;48.90593367;-0.660638475
2019;10;20.58145778;-0.907570287
2019;11;91.65440986;-0.499915404
2019;12;109.1384519;0.013296104
2020;1;54.85101473;0.077497624
2020;2;1.494202523;-0.396971349
2020;3;66.92010355;-0.076510424
2020;4;78.69421143;0.186897144
2020;5;50.03179386;0.291786772
2020;6;3.599252255;0.061457896
2020;7;3.586364556;0.075912542
2020;8;5.361969943;0.091419671
2020;9;14.09427128;0.088629847
2020;10;40.92866054;0.037117195
2020;11;84.53513032;0.3763969
2020;12;49.64047359;0.114388918
2021;1;80.14896442;0.421557697
2021;2;52.84605875;0.440283623
2021;3;16.2571869;0.006492275
2021;4;50.33499078;-0.002468557
2021;5;16.03985269;-0.224045258
2021;6;16.18233895;-0.214346055
2021;7;0.451282738;-0.230001448
2021;8;5.374650794;-0.214372529
2021;9;31.24239237;-0.0524679
2021;10;27.29981367;-0.234875095
2021;11;31.01026141;-0.409660397
2021;12;70.9683084;-0.263043623
