Año;Mes;Precipitaciones;ISSP
2010;09;34.3496;0.417073001
2010;10;97.2722;0.780607293
2010;11;101.631;1.004709469
2010;12;224.346;1.922343103
2011;01;93.2084;2.025232967
2011;02;90.4461;2.190014261
2011;03;119.043;2.728948403
2011;04;95.1245;3.048027202
2011;05;31.8848;0.072020785
2011;06;11.5572;0.119649144
2011;07;0.000607984;0.094453599
2011;08;0.740701;0.094640269
2011;09;25.952;0.154428959
2011;10;75.3883;0.356361358
2011;11;150.711;0.942895317
2011;12;16.845;-0.517244336
2012;01;31.8433;-0.867505708
2012;02;1.81675;-1.357208794
2012;03;19.3858;-1.554194309
2012;04;92.503;-1.254474005
2012;05;46.0916;-1.174958332
2012;06;0.00847365;-1.212611667
2012;07;8.13E-02;-1.21497724
2012;08;1.21754;-1.211269348
2012;09;86.1956;-0.70661115
2012;10;119.928;-0.175774862
2012;11;200.287;0.776853599
2012;12;64.2272;-0.167349974
2013;01;124.494;0.166568737
2013;02;96.8039;0.378299273
2013;03;309.548;2.324019621
2013;04;64.256;2.415149652
2013;05;20.8337;-0.009586181
2013;06;0.613998;-0.042768014
2013;07;0.0135781;-0.045634016
2013;08;7.12086;0.001667006
2013;09;38.622;0.155017447
2013;10;39.4819;0.034196583
2013;11;9.73741;-0.420290437
2013;12;96.8873;-0.443876933
2014;01;133.28;-0.045077911
2014;02;164.17;0.664118309
2014;03;38.5249;0.041762753
2014;04;82.6506;0.268727904
2014;05;14.6049;-0.055582821
2014;06;15.239;0.019233829
2014;07;0.0162954;0.016387893
2014;08;0.00925715;0.011173208
2014;09;53.635;0.275387307
2014;10;62.6551;0.383291254
2014;11;277.678;1.907414381
2014;12;50.1758;-0.271112688
2015;01;87.65725684;-0.209215299
2015;02;33.0190711;-0.468504513
2015;03;104.9975428;-0.033289199
2015;04;32.87972897;-0.173857576
2015;05;2.946987422;-0.412943756
2015;06;14.75878719;-0.341673243
2015;07;0.118769941;-0.343762454
2015;08;2.481410749;-0.330721495
2015;09;21.64624171;-0.302728722
2015;10;94.62719805;0.041273524
2015;11;66.24872326;0.0040949
2015;12;13.02962318;-0.638739506
2016;01;82.52340637;-0.614753091
2016;02;87.1876117;-0.474034139
2016;03;40.73235814;-0.513385767
2016;04;77.25751669;-0.326245897
2016;05;111.6914007;0.237692203
2016;06;0.374063267;0.062461745
2016;07;1.003401004;0.066905101
2016;08;0.301700308;0.063849965
2016;09;5.789005703;-0.025255191
2016;10;102.3376822;0.375685208
2016;11;184.3047418;1.210292513
2016;12;98.24929481;0.083886548
2017;01;21.63238812;-0.341777412
2017;02;75.10938683;-0.29025024
2017;03;69.46769444;-0.11740547
2017;04;38.59754095;-0.215750604
2017;05;43.05514091;-0.158657696
2017;06;0.04764759;-0.19602175
2017;07;0.394373942;-0.196075761
2017;08;16.99056207;-0.075891819
2017;09;1.941443451;-0.193409339
2017;10;63.39171191;-0.080065874
2017;11;73.11799046;-0.066518321
2017;12;66.43245993;-0.314998909
2018;01;58.75754872;-0.466511724
2018;02;57.04693625;-0.548366911
2018;03;346.105927;1.66731584
2018;04;96.6504104;1.99766274
2018;05;18.09104496;-0.029839346
2018;06;2.938689473;-0.04585447
2018;07;0.00716557;-0.048767826
2018;08;1.351364175;-0.044071707
2018;09;17.61941768;-0.04581506
2018;10;137.074172;0.611637318
2018;11;143.0381399;1.141510961
2018;12;13.46547943;-0.542200442
2019;01;88.91234578;-0.471034836
2019;02;6.732068756;-0.924440699
2019;03;29.78137584;-1.044659972
2019;04;84.61854091;-0.803162541
2019;05;0.042252343;-1.063698768
2019;06;0.905214494;-1.09473011
2019;07;0.313719038;-1.095379717
2019;08;0.011858499;-1.100575193
2019;09;16.84322282;-1.108050365
2019;10;22.75040689;-1.29482305
2019;11;129.2160457;-0.86701881
2019;12;105.2428094;-0.828903958
2020;01;105.1819201;-0.637595507
2020;02;4.36855113;-1.108454791
2020;03;99.61479392;-0.712988444
2020;04;75.82086413;-0.53645755
2020;05;65.64707705;-0.312534249
2020;06;14.87043144;-0.240439297
2020;07;0.16677206;-0.242174037
2020;08;0.57189411;-0.243233924
2020;09;4.76761104;-0.339881579
2020;10;65.3185202;-0.212309578
2020;11;95.69189011;-0.032064822
2020;12;78.49013192;-0.191505402
2021;01;129.3318283;0.178138304
2021;02;75.29497543;0.231035957
2021;03;39.79126113;0.05111421
2021;04;24.73874206;-0.149571372
2021;05;7.306559612;-0.356464244
2021;06;12.08460437;-0.304941263
2021;07;0.02849374;-0.30769712
2021;08;0.127233255;-0.312040609
2021;09;25.0051937;-0.25924362
2021;10;33.35227015;-0.367726733
2021;11;45.30120148;-0.559592555
2021;12;141.4102146;-0.254399113
