Año;Mes;Precipitaciones;ISSP
1954;3;121.934;0.867021425
1954;4;60.0421;1.110043618
1954;5;4.89181;0.324327867
1954;6;2.37114;0.249221348
1954;7;1.68581;0.255443272
1954;8;0.306076;0.242395333
1954;9;17.2384;0.278891762
1954;10;8.74967;-0.184776021
1954;11;57.2824;-0.115821347
1954;12;74.4771;-0.000994034
1955;1;109.628;0.541262146
1955;2;127.113;1.191385429
1955;3;69.6771;1.43464995
1955;4;28.2957;0.501943369
1955;5;12.7859;0.350461864
1955;6;10.7292;0.351354883
1955;7;0.633914;0.348011955
1955;8;5.23992;0.379827282
1955;9;10.8057;0.357831402
1955;10;115.926;0.868714128
1955;11;89.802;1.233368353
1955;12;57.941;0.5120552
1956;1;84.697;0.827614694
1956;2;73.2712;0.988156429
1956;3;94.2209;1.454596839
1956;4;75.4207;1.837456088
1956;5;2.87993;0.306033914
1956;6;0.957686;0.218074909
1956;7;11.6174;0.314604424
1956;8;10.3187;0.392600914
1956;9;30.5491;0.550131059
1956;10;28.1641;0.260456978
1956;11;60.3904;0.357672584
1956;12;23.0618;0.004982426
1957;1;67.272;0.162097023
1957;2;22.0667;-0.142961917
1957;3;49.5983;-0.082273202
1957;4;100.332;0.527103601
1957;5;77.1941;0.961283538
1957;6;8.53092;0.528494188
1957;7;0.42588;0.523259614
1957;8;0.960176;0.516159382
1957;9;26.9071;0.640572952
1957;10;73.8055;0.768455489
1957;11;66.8106;0.924049742
1957;12;75.3686;1.046983433
1958;1;33.0408;0.393441576
1958;2;18.2599;0.053767541
1958;3;61.5857;0.223457253
1958;4;47.5017;0.35245004
1958;5;10.9256;0.184052893
1958;6;10.2504;0.180592202
1958;7;0.0517391;0.171955579
1958;8;3.06088;0.183956973
1958;9;2.24879;0.084153418
1958;10;29.3147;-0.192517288
1958;11;33.2674;-0.341930144
1958;12;246.531;1.337377086
1959;1;58.7021;1.416565891
1959;2;57.8515;1.436896849
1959;3;66.2004;1.648547862
1959;4;15.4808;0.385417945
1959;5;105.058;1.072963322
1959;6;3.36499;0.481520572
1959;7;3.96119;0.508432445
1959;8;2.22715;0.512852762
1959;9;31.2544;0.676796175
1959;10;63.5393;0.711328524
1959;11;59.5709;0.801092446
1959;12;67.5893;0.853289242
1960;1;81.3884;1.138763756
1960;2;149.499;1.992442131
1960;3;162.701;3.081569625
1960;4;49.304;3.226950661
1960;5;26.9477;0.52488128
1960;6;24.9703;0.65526811
1960;7;0.937558;0.547008144
1960;8;0.247318;0.53342592
1960;9;2.43756;0.435338845
1960;10;164.193;1.385111664
1960;11;44.4795;0.500128414
1960;12;62.9052;0.509732857
1961;1;24.4551;0.277514924
1961;2;3.95927;-0.192194225
1961;3;35.2036;-0.262395999
1961;4;27.4038;-0.316152693
1961;5;54.439;-0.08888406
1961;6;12.7324;-0.069776014
1961;7;0.554561;-0.073840496
1961;8;0.914709;-0.081354158
1961;9;22.3086;0.001245417
1961;10;14.0034;-0.414650388
1961;11;198.665;0.939891177
1961;12;136.664;1.620181732
1962;1;36.0775;0.42105418
1962;2;19.0642;0.088693616
1962;3;162.897;1.17960333
1962;4;82.2697;1.62474029
1962;5;45.5495;1.771177019
1962;6;16.9704;1.828821046
1962;7;0.240327;0.540668248
1962;8;0.828326;0.532369109
1962;9;5.46591;0.461818711
1962;10;100.341;0.830987593
1962;11;74.1218;1.053062325
1962;12;144.914;1.808369833
1963;1;165.884;2.862159795
1963;2;128.781;3.527450143
1963;3;36.0494;0.485079104
1963;4;53.3316;0.667082962
1963;5;64.0109;0.981388536
1963;6;16.9399;1.038755228
1963;7;4.51203;1.070675869
1963;8;1.71094;0.547316487
1963;9;37.5103;0.768144573
1963;10;9.78723;0.093356761
1963;11;99.2862;0.544250476
1963;12;247.888;2.235896858
1964;1;31.3901;0.378431821
1964;2;83.5905;0.632806579
1964;3;65.2463;0.835781995
1964;4;25.4429;0.476002962
1964;5;7.61991;0.277547295
1964;6;27.8493;0.434112768
1964;7;1.47797;0.43844481
1964;8;2.09242;0.441640032
1964;9;3.91801;0.357014635
1964;10;4.41666;-0.146053052
1964;11;56.5807;-0.083478911
1964;12;101.631;0.278257837
1965;1;66.0631;0.42437995
1965;2;57.9414;0.445528366
1965;3;56.9868;0.573400445
1965;4;28.3255;0.50221434
1965;5;2.56863;0.257827566
1965;6;11.4608;0.265372998
1965;7;2.81717;0.281882338
1965;8;3.87519;0.301288224
1965;9;56.1597;0.691694633
1965;10;116.614;1.208833318
1965;11;55.8576;1.264832337
1965;12;44.4641;0.389510233
1966;1;49.0307;0.380757346
1966;2;99.3859;0.778759108
1966;3;8.05483;0.230525487
1966;4;26.6865;0.17024641
1966;5;16.3324;0.051013101
1966;6;10.6689;0.051357815
1966;7;2.28049;0.062987143
1966;8;0.708486;0.053598303
1966;9;33.2592;0.23577129
1966;10;83.6982;0.453607791
1966;11;50.286;0.458944452
1966;12;7.47305;-0.035493649
1967;1;36.4935;-0.158246844
1967;2;108.936;0.326593633
1967;3;21.3694;0.130597977
1967;4;44.4643;0.231971795
1967;5;22.7659;0.17123807
1967;6;40.7815;0.445395572
1967;7;0.102263;0.43721836
1967;8;0.8431;0.429053561
1967;9;7.05543;0.372956611
1967;10;47.8003;0.2643748
1967;11;119.137;0.895771124
1967;12;11.1642;0.086715442
1968;1;14.3312;-0.237558749
1968;2;144.612;0.571682311
1968;3;76.8924;0.880555295
1968;4;33.8327;0.885256357
1968;5;24.3819;0.501550553
1968;6;10.0588;0.49634765
1968;7;0.187468;0.488945205
1968;8;6.14121;0.528955928
1968;9;1.07905;0.41851597
1968;10;10.7225;-0.027212941
1968;11;76.5792;0.21720684
1968;12;72.7018;0.315891415
1969;1;105.161;0.817529324
1969;2;163.435;1.797927246
1969;3;79.5445;2.130915679
1969;4;48.874;2.272386741
1969;5;45.3294;2.416822109
1969;6;15.0169;2.456703031
1969;7;0.16163;0.539952659
1969;8;17.8659;0.686575567
1969;9;42.9848;0.957183084
1969;10;137.698;1.666037822
1969;11;106.805;2.185299715
1969;12;40.3962;0.352520965
1970;1;256.045;2.226141654
1970;2;2.45628;0.064214266
1970;3;58.0294;0.20156667
1970;4;35.4672;0.221130182
1970;5;19.8307;0.133706789
1970;6;29.7259;0.307336118
1970;7;0.00407852;0.298266118
1970;8;0.0454411;0.282848235
1970;9;0.419869;0.166414368
1970;10;14.6268;-0.243812884
1970;11;27.3872;-0.446694188
1970;12;99.1265;-0.107730768
1971;1;85.0654;0.211178575
1971;2;8.80281;-0.214488439
1971;3;78.906;0.112694136
1971;4;143.488;1.114486893
1971;5;77.3742;1.550304474
1971;6;15.0943;1.590889191
1971;7;0.542187;0.54341305
1971;8;3.09267;0.555703509
1971;9;14.271;0.565217478
1971;10;12.5842;0.118789508
1971;11;56.2983;0.178795796
1971;12;99.5207;0.521343663
1972;1;74.3406;0.742732785
1972;2;43.4145;0.436645886
1972;3;84.8023;0.817443305
1972;4;17.985;0.408188545
1972;5;29.1004;0.405054201
1972;6;16.818;0.46131246
1972;7;1.44246;0.465321611
1972;8;1.2084;0.460478471
1972;9;48.3169;0.779570582
1972;10;120.736;1.334190465
1972;11;87.0787;1.674081822
1972;12;37.7768;0.328702855
1973;1;37.5166;0.215252671
1973;2;21.9668;-0.090714655
1973;3;63.3004;0.094566762
1973;4;10.0232;-0.117231102
1973;5;36.5607;-0.052529208
1973;6;13.7961;-0.023748976
1973;7;0.187009;-0.031155596
1973;8;3.09263;-0.0188655
1973;9;2.69435;-0.114617593
1973;10;83.1509;0.098242329
1973;11;38.7855;-0.000994643
1973;12;104.342;0.38539313
1974;1;18.6514;0.100402362
1974;2;44.584;9.24206E-05
1974;3;50.2198;0.066432413
1974;4;68.1267;0.382967582
1974;5;4.53647;0.156474306
1974;6;34.7268;0.375576639
1974;7;5.23143;0.414038758
1974;8;4.47416;0.438891057
1974;9;3.08863;0.346724137
1974;10;45.7153;0.219183496
1974;11;8.8745;-0.152033122
1974;12;1.15566;-0.703915022
1975;1;41.1931;-0.783934924
1975;2;63.6886;-0.710527426
1975;3;102.491;-0.168887294
1975;4;64.6159;0.115724297
1975;5;38.282;0.196077911
1975;6;12.5729;0.213735629
1975;7;0.583544;0.209934688
1975;8;0.824538;0.201601105
1975;9;3.6419;0.114465049
1975;10;4.09231;-0.391551941
1975;11;14.15;-0.714798627
1975;12;98.9006;-0.377889308
1976;1;39.3782;-0.47441203
1976;2;61.5433;-0.420511667
1976;3;34.8195;-0.494206049
1976;4;119.559;0.290001173
1976;5;61.5295;0.581743467
1976;6;7.07783;0.515281293
1976;7;3.51509;0.538136794
1976;8;3.24564;0.551818204
1976;9;22.6493;0.637515752
1976;10;69.2285;0.723779793
1976;11;15.5295;0.236887106
1976;12;144.653;0.989821351
1977;1;126.215;1.682902525
1977;2;43.1102;0.433878897
1977;3;11.2717;0.146065218
1977;4;11.2916;-0.05419913
1977;5;13.2847;-0.201145066
1977;6;11.8331;-0.190214323
1977;7;9.98468;-0.108531073
1977;8;2.88529;-0.098126312
1977;9;2.9689;-0.191381932
1977;10;73.4794;-0.066464611
1977;11;70.5849;0.123449216
1977;12;78.6076;0.275835017
1978;1;21.8227;0.019680765
1978;2;78.2815;0.225780978
1978;3;38.6124;0.1865753
1978;4;56.3173;0.39572802
1978;5;30.1667;0.402289503
1978;6;18.049;0.469741201
1978;7;0.308482;0.463439131
1978;8;1.08575;0.457480739
1978;9;0.840176;0.344868709
1978;10;16.5461;-0.047906418
1978;11;37.4487;-0.159298864
1978;12;83.4057;0.036715888
1979;1;167.059;1.101190083
1979;2;105.499;1.554778043
1979;3;46.2732;1.585231743
1979;4;23.7327;0.460452175
1979;5;4.31742;0.231967085
1979;6;1.92752;0.152826746
1979;7;18.496;0.311903122
1979;8;0.13339;0.297284955
1979;9;32.0172;0.468164481
1979;10;125.64;1.067376259
1979;11;11.5481;0.200684379
1979;12;11.6019;-0.256210237
1980;1;65.642;-0.113917172
1980;2;61.1981;-0.0631557
1980;3;58.7175;0.080453572
1980;4;20.9803;-0.031711776
1980;5;50.7907;0.162382996
1980;6;13.8492;0.191646064
1980;7;0.917116;0.190878281
1980;8;1.53722;0.18902509
1980;9;18.2609;0.234819075
1980;10;22.8619;-0.100526709
1980;11;75.614;0.135116543
1980;12;6.9045;-0.364491362
1981;1;1.43385;-0.806040692
1981;2;14.9846;-1.175496912
1981;3;19.3229;-1.390101319
1981;4;87.7492;-0.895139464
1981;5;12.8385;-1.04614268
1981;6;18.5432;-0.974197239
1981;7;0.580361;-0.978027123
1981;8;9.72936;-0.90538948
1981;9;7.64275;-0.956145951
1981;10;5.80428;-1.446596059
1981;11;0.32314;-1.895569886
1981;12;111.196;-1.446858937
1982;1;97.8371;-1.011816986
1982;2;37.5284;-1.176283244
1982;3;32.5486;-1.270626838
1982;4;43.7773;-1.175499886
1982;5;14.1382;-1.314684976
1982;6;0.623172;-1.405685705
1982;7;2.48979;-1.392153219
1982;8;1.96716;-1.390096982
1982;9;2.55159;-1.487147187
1982;10;29.0067;-1.766618526
1982;11;160.694;-0.757345897
1982;12;19.2793;-1.144430191
1983;1;1.74275;-1.583170705
1983;2;30.231;-1.813991959
1983;3;15.6033;-2.062418555
1983;4;20.5744;-2.178274737
1983;5;2.03696;-2.427495967
1983;6;1.70602;-2.508650398
1983;7;1.82E-03;-2.517740937
1983;8;9.40603;-2.448043322
1983;9;0.951051;-2.559647171
1983;10;6.63746;-3.042521204
1983;11;196.648;-1.706320147
1983;12;78.9759;-1.550585408
1984;1;9.33376;-1.920301141
1984;2;43.3465;-2.031863625
1984;3;62.7181;-1.851877041
1984;4;22.7619;-1.947842365
1984;5;77.411;-1.511690163
1984;6;4.63679;-1.566195208
1984;7;0.219086;-1.573310152
1984;8;0.731019;-1.5824941
1984;9;1.44313;-1.689623492
1984;10;8.55457;-2.155065313
1984;11;121.292;-1.504073651
1984;12;9.60215;-1.979151922
1985;1;57.7587;-1.90854142
1985;2;80.5316;-1.681981129
1985;3;8.54485;-1.994589956
1985;4;26.7782;-2.054035209
1985;5;30.4185;-2.045184117
1985;6;1.51591;-2.128067212
1985;7;0.0462287;-2.136753941
1985;8;0.0602054;-2.152037573
1985;9;13.0596;-2.153538822
1985;10;2.77918;-2.671496055
1985;11;97.5349;-2.236526849
1985;12;37.9282;-2.454037367
1986;1;31.2019;-2.62490689
1986;2;72.1975;-2.474128271
1986;3;61.6158;-2.304164861
1986;4;33.1211;-2.305934352
1986;5;11.0348;-2.473338547
1986;6;11.7947;-2.462756974
1986;7;8.9374;-2.390596603
1986;8;0.423144;-2.402580047
1986;9;12.9556;-2.405026964
1986;10;77.6729;-2.241978299
1986;11;42.3375;-2.308917062
1986;12;9.37121;-2.786095263
1987;1;132.07;-2.039774785
1987;2;62.0676;-1.981106981
1987;3;4.64046;-2.329218287
1987;4;20.8872;-2.44223019
1987;5;2.45888;-2.687614916
1987;6;1.91414;-2.766876919
1987;7;3.34568;-2.745561857
1987;8;38.1247;-2.41472641
1987;9;11.4211;-2.43112648
1987;10;64.6875;-2.38615359
1987;11;58.0448;-2.31026644
1987;12;101.242;-1.952066855
1988;1;74.2193;-1.731780709
1988;2;50.0331;-1.782542181
1988;3;9.46256;-2.086806304
1988;4;29.4307;-2.122132469
1988;5;34.3145;-2.077855191
1988;6;16.7685;-2.022047033
1988;7;1.1444;-2.020748131
1988;8;0.372076;-2.033195935
1988;9;16.3705;-2.004591288
1988;10;79.263;-1.827083901
1988;11;75.4977;-1.59249816
1988;12;3.55293;-2.122581771
1989;1;82.3197;-1.82863898
1989;2;64.4943;-1.74790528
1989;3;42.6193;-1.750676361
1989;4;50.3213;-1.596045053
1989;5;29.7898;-1.592910708
1989;6;6.87386;-1.627074156
1989;7;2.06783;-1.617378538
1989;8;3.64177;-1.600095132
1989;9;59.2586;-1.181510537
1989;10;90.7453;-0.899595009
1989;11;246.368;0.888708217
1989;12;161.114;1.791321742
1990;1;46.5294;0.516092931
1990;2;0.249817;0.012653859
1990;3;58.4508;0.153838038
1990;4;89.3531;0.663384098
1990;5;17.0693;0.435057345
1990;6;0.932366;0.346868106
1990;7;1.58799;0.352200556
1990;8;3.92233;0.372035084
1990;9;20.6673;0.439710378
1990;10;54.7957;0.394737487
1990;11;38.1596;0.289809229
1990;12;63.7265;0.306881724
1991;1;29.2437;0.118206358
1991;2;71.6903;0.264373027
1991;3;87.4707;0.669434111
1991;4;25.1282;0.473141406
1991;5;3.64128;0.2385082
1991;6;9.82628;0.231191001
1991;7;1.08599;0.231958783
1991;8;0.630994;0.221865311
1991;9;26.2193;0.340024741
1991;10;88.3432;0.60009806
1991;11;30.9482;0.37708879
1991;12;28.7971;0.076549508
1992;1;52.6118;0.100359434
1992;2;76.2303;0.287808159
1992;3;43.2288;0.29057924
1992;4;33.5103;0.292348731
1992;5;15.66;0.167001313
1992;6;93.4097;0.919705142
1992;7;2.20059;0.930607942
1992;8;0.166435;0.533272358
1992;9;13.3898;0.534773607
1992;10;84.0186;0.755523493
1992;11;40.5208;0.464132097
1992;12;31.4742;0.187935589
1993;1;27.6733;-0.015019367
1993;2;75.601;0.166707155
1993;3;52.3824;0.252711591
1993;4;46.2491;0.370314532
1993;5;55.8652;0.61055155
1993;6;6.06189;0.506043387
1993;7;0.0348073;0.497252803
1993;8;0.61657;0.487028174
1993;9;2.61305;0.390536823
1993;10;95.5055;0.715736678
1993;11;73.2293;0.929695939
1993;12;2.55238;0.008408473
1994;1;49.7573;0.006262533
1994;2;80.2162;0.229954903
1994;3;7.50242;-0.092132703
1994;4;37.959;-0.049911343
1994;5;13.5777;-0.19419304
1994;6;0.614045;-0.28527676
1994;7;0.429949;-0.290474335
