Año;Mes;Precipitaciones;ISSP
1965;6;30.2871;-0.342618972
1965;7;0.240187;-0.375300725
1965;8;8.67741;-0.395625965
1965;9;57.3456;-0.042031577
1965;10;79.726;0.217017965
1965;11;54.0837;0.34585778
1965;12;63.8301;0.491619884
1966;1;147.853;1.543632861
1966;2;112.692;2.169350757
1966;3;8.38203;0.108657587
1966;4;63.9885;0.292135392
1966;5;19.7269;-0.111324579
1966;6;26.1593;-0.072828168
1966;7;8.69617;-0.019829667
1966;8;10.4297;-0.022399826
1966;9;46.8587;0.224936039
1966;10;93.6972;0.625548777
1966;11;28.0163;0.310542802
1966;12;6.73734;-0.122187531
1967;1;38.2265;-0.180965155
1967;2;65.4135;-0.034296699
1967;3;28.2438;-0.170220652
1967;4;61.2316;-0.014677138
1967;5;37.5468;-0.237576957
1967;6;92.7313;0.475460298
1967;7;0.193552;0.412676658
1967;8;4.79763;0.353039544
1967;9;5.97866;0.18615837
1967;10;13.9352;-0.221417422
1967;11;69.8244;0.066915048
1967;12;12.0432;-0.312053655
1968;1;13.3345;-0.62304949
1968;2;85.1499;-0.276401945
1968;3;72.9629;0.040790421
1968;4;44.4879;0.02667838
1968;5;21.6258;-0.357540985
1968;6;29.2191;-0.288041148
1968;7;3.69823;-0.285684278
1968;8;11.5859;-0.27653924
1968;9;8.81505;-0.41468069
1968;10;3.02631;-0.932790819
1968;11;93.9349;-0.400158688
1968;12;117.136;0.285725491
1969;1;145.99;1.318861619
1969;2;98.1139;1.796866905
1969;3;159.66;2.992517707
1969;4;61.7872;3.153690838
1969;5;64.7772;3.206703069
1969;6;21.2882;0.434970926
1969;7;1.32362;0.413267058
1969;8;18.1228;0.488647241
1969;9;65.4956;0.92482151
1969;10;168.06;2.07891538
1969;11;80.0034;2.470386576
1969;12;61.1243;2.588732159
1970;1;122.825;3.387148906
1970;2;9.10556;0.021959148
1970;3;40.7154;0.012403693
1970;4;39.1236;-0.056062122
1970;5;25.3511;-0.402534881
1970;6;15.8107;-0.468895669
1970;7;6.64792;-0.436651062
1970;8;0.195989;-0.542914307
1970;9;0.610016;-0.764193271
1970;10;26.5874;-1.043570636
1970;11;22.2493;-1.237292906
1970;12;45.9644;-1.272555022
1971;1;69.3417;-1.016057857
1971;2;8.45451;-1.446526414
1971;3;94.4191;-0.911929084
1971;4;93.8565;-0.425813745
1971;5;144.38;0.433773923
1971;6;39.1509;0.603907731
1971;7;11.3589;0.683886346
1971;8;8.16424;0.420306005
1971;9;41.9255;0.617656217
1971;10;19.9026;0.098719833
1971;11;89.8277;0.589735756
1971;12;88.6799;0.987288479
1972;1;78.0773;1.332299119
1972;2;83.3697;1.660908786
1972;3;107.442;2.327460661
1972;4;33.7728;0.32314814
1972;5;60.1673;0.329450555
1972;6;46.6009;0.575071495
1972;7;9.44935;0.635701593
1972;8;15.1197;0.680652862
1972;9;68.1973;1.144202109
1972;10;91.9152;1.526758731
1972;11;139.691;2.523014583
1972;12;19.1008;0.138373375
1973;1;52.2648;0.221838837
1973;2;43.75;0.149001862
1973;3;83.241;0.570337084
1973;4;23.0728;0.214730381
1973;5;24.8456;-0.136864358
1973;6;70.9799;0.355776819
1973;7;0.152346;0.322205017
1973;8;8.85104;0.303639084
1973;9;2.14321;0.097895209
1973;10;171.221;1.284017915
1973;11;34.2718;0.373926661
1973;12;68.8405;0.570456647
1974;1;20.3526;0.20594601
1974;2;82.925;0.530049754
1974;3;62.0431;0.736597237
1974;4;107.789;1.363883644
1974;5;12.4269;-0.031596287
1974;6;32.5577;0.071731917
1974;7;28.5968;0.326373568
1974;8;33.4501;0.557057631
1974;9;20.8849;0.429987255
1974;10;95.329;0.847134208
1974;11;11.4757;0.142945159
1974;12;2.66013;-0.331097508
1975;1;25.9955;-0.51380575
1975;2;48.0129;-0.543448888
1975;3;89.3267;-0.060450305
1975;4;82.5726;0.311330908
1975;5;70.4352;0.421672829
1975;6;47.1677;0.67303687
1975;7;1.21603;0.423036917
1975;8;8.82224;0.404179168
1975;9;12.4581;0.302950925
1975;10;11.8795;-0.12545425
1975;11;19.3091;-0.348968099
1975;12;45.0426;-0.393570354
1976;1;25.054;-0.585818345
1976;2;47.4447;-0.62121877
1976;3;18.8288;-0.852540217
1976;4;130.72;0.007094566
1976;5;114.352;0.562423499
1976;6;18.7519;0.409271864
1976;7;40.5047;0.784570322
1976;8;29.1626;0.971811287
1976;9;36.7871;1.117096656
1976;10;94.8817;1.529711342
1976;11;39.6022;0.427936944
1976;12;162.152;1.56994578
1977;1;135.179;2.493539442
1977;2;100.355;2.994252675
1977;3;31.0387;0.338226314
1977;4;21.3137;0.089301673
1977;5;83.6938;0.333986369
1977;6;14.5585;0.254937664
1977;7;7.17879;0.292561312
1977;8;23.0988;0.418360818
1977;9;23.6103;0.430132251
1977;10;77.0595;0.66216348
1977;11;69.4262;0.946461188
1977;12;67.6559;1.130988214
1978;1;74.4761;1.439509692
1978;2;92.3466;1.859077805
1978;3;65.1959;2.097571037
1978;4;82.0264;2.463817878
1978;5;107.102;2.94568618
1978;6;26.7308;2.989973315
